Player,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Vs_Dribbles_Tkl,Vs_Dribbles_Att,Vs_Dribbles_Tkl%,Vs_Dribbles_Past,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Maxence Lacroix,1.6666666666666667,0.9565217391304348,1.2028985507246377,0.4347826086956521,0.0289855072463768,0.8260869565217391,1.3623188405797102,48.04347826086956,0.5362318840579711,1.420289855072464,0.5797101449275363,0.8405797101449275,2.0144927536231885,3.681159420289855,4.72463768115942,0.0144927536231884
Mickey van de Ven,1.2,1.0,0.8,0.4,0.0,0.6,0.85,33.335,0.25,0.95,0.45,0.5,0.85,2.05,2.8,0.1
Maximilian Arnold,1.4827586206896552,0.9252873563218392,0.632183908045977,0.7298850574712644,0.1206896551724138,0.6436781609195402,1.7241379310344829,30.371839080459768,1.0804597701149423,1.0172413793103448,0.264367816091954,0.7528735632183908,1.0459770114942528,2.528735632183908,1.4942528735632183,0.0057471264367816
Jonas Wind,0.55,0.3,0.1,0.35,0.1,0.1,0.3,10.0,0.2,0.4,0.15,0.25,0.3,0.85,0.8,0.0
Jakub Kamiński,1.0769230769230769,0.8461538461538461,0.3846153846153846,0.3846153846153846,0.3076923076923077,0.3076923076923077,0.8461538461538461,26.923076923076923,0.5384615384615384,0.7692307692307693,0.0,0.7692307692307693,0.2307692307692307,1.3076923076923077,0.2307692307692307,0.0
Patrick Wimmer,1.7179487179487178,1.0256410256410255,0.4615384615384615,0.9230769230769232,0.3333333333333333,0.6153846153846154,1.871794871794872,25.812820512820515,1.2564102564102564,1.0256410256410255,0.0769230769230769,0.9487179487179488,0.7948717948717948,2.5128205128205128,0.4615384615384615,0.0
Luca Waldschmidt,0.5578947368421052,0.2947368421052631,0.1578947368421052,0.3052631578947368,0.0947368421052631,0.1368421052631579,0.6842105263157895,9.473684210526317,0.5473684210526316,0.5052631578947369,0.0526315789473684,0.4526315789473684,0.3157894736842105,0.8736842105263158,0.2105263157894736,0.0105263157894736
Omar Marmoush,0.7727272727272727,0.5227272727272727,0.2272727272727272,0.3181818181818182,0.2272727272727272,0.1818181818181818,0.6590909090909091,13.636363636363637,0.4772727272727273,0.4090909090909091,0.0227272727272727,0.3863636363636363,0.2954545454545454,1.068181818181818,0.1818181818181818,0.0
Manuel Neuer,0.037037037037037,0.0222222222222222,0.0296296296296296,0.0,0.0074074074074074,0.0222222222222222,0.0592592592592592,2.2222222222222223,0.037037037037037,0.0074074074074074,0.0,0.0074074074074074,0.0148148148148148,0.0518518518518518,0.3481481481481481,0.0888888888888888
Noussair Mazraoui,1.5454545454545454,1.0909090909090908,0.2727272727272727,0.5454545454545454,0.7272727272727273,0.7272727272727273,1.0909090909090908,40.90909090909091,0.3636363636363636,0.4545454545454545,0.0909090909090909,0.3636363636363636,0.5454545454545454,2.090909090909091,1.2727272727272727,0.0
Benjamin Pavard,1.4522292993630572,0.9554140127388536,0.8535031847133758,0.445859872611465,0.1528662420382165,0.7643312101910829,1.1401273885350318,43.36496815286624,0.375796178343949,1.1401273885350318,0.554140127388535,0.5859872611464968,1.7388535031847134,3.1910828025477707,3.5286624203821657,0.0318471337579617
Dayot Upamecano,1.916083916083916,1.3076923076923077,1.2027972027972027,0.6643356643356644,0.0489510489510489,0.8601398601398601,1.3146853146853146,42.89300699300699,0.4545454545454545,0.9790209790209792,0.4125874125874126,0.5664335664335665,1.4825174825174825,3.3986013986013988,3.237762237762238,0.0979020979020979
Alphonso Davies,1.7934782608695652,1.108695652173913,0.8586956521739131,0.6195652173913043,0.3152173913043478,0.9565217391304348,1.5543478260869563,41.66630434782609,0.5978260869565217,1.0543478260869563,0.0978260869565217,0.9565217391304348,1.0869565217391304,2.880434782608696,1.315217391304348,0.0326086956521739
Thomas Müller,1.2590361445783131,0.7530120481927711,0.3012048192771084,0.572289156626506,0.3855421686746988,0.5240963855421686,1.6024096385542168,22.43192771084337,1.0783132530120485,1.0120481927710845,0.0903614457831325,0.9216867469879518,0.4036144578313253,1.6626506024096386,0.4096385542168674,0.0120481927710843
Joshua Kimmich,1.463855421686747,0.8795180722891566,0.536144578313253,0.6867469879518072,0.2409638554216867,0.6746987951807228,1.7469879518072289,31.56566265060241,1.072289156626506,1.0120481927710845,0.216867469879518,0.7951807228915663,1.1566265060240963,2.6204819277108435,1.0662650602409638,0.0240963855421686
Ryan Gravenberch,0.6,0.3,0.1,0.4,0.1,0.4,0.6,25.0,0.2,0.2,0.1,0.1,0.2,0.8,0.3,0.0
Marcel Sabitzer,1.2960526315789471,0.8092105263157895,0.4934210526315789,0.618421052631579,0.1842105263157894,0.6052631578947368,1.480263157894737,30.19407894736842,0.875,0.5789473684210527,0.0657894736842105,0.5131578947368421,0.8881578947368421,2.1842105263157894,0.8092105263157895,0.0131578947368421
Jamal Musiala,1.0704225352112675,0.6619718309859155,0.2957746478873239,0.4366197183098591,0.3380281690140845,0.3943661971830985,0.9577464788732394,26.056338028169016,0.5633802816901409,0.7464788732394366,0.0422535211267605,0.704225352112676,0.5633802816901409,1.6338028169014085,0.1126760563380281,0.0140845070422535
Serge Gnabry,1.2452830188679245,0.710691823899371,0.320754716981132,0.5849056603773585,0.3396226415094339,0.3962264150943396,1.1320754716981132,18.217610062893083,0.7358490566037735,0.6477987421383647,0.0125786163522012,0.6352201257861635,0.5094339622641509,1.7547169811320755,0.1383647798742138,0.0251572327044025
Makoto Hasebe,1.531746031746032,0.9682539682539684,0.8809523809523809,0.6031746031746031,0.0476190476190476,0.8253968253968254,1.5714285714285714,41.94682539682539,0.746031746031746,1.3968253968253967,0.5634920634920635,0.8333333333333334,1.1666666666666667,2.6984126984126986,2.6507936507936507,0.0396825396825396
Tuta,1.7166666666666666,1.0333333333333334,0.8666666666666667,0.7333333333333333,0.1166666666666666,1.0666666666666669,1.95,44.056666666666665,0.8833333333333333,1.4166666666666667,0.3833333333333333,1.0333333333333334,1.5333333333333334,3.25,3.35,0.0166666666666666
Obite N'Dicka,1.4705882352941178,0.9159663865546218,0.8067226890756303,0.5714285714285714,0.0924369747899159,0.9831932773109244,1.5378151260504205,51.12436974789916,0.5546218487394958,1.2941176470588236,0.453781512605042,0.8403361344537815,1.411764705882353,2.8823529411764706,4.100840336134453,0.0
Ansgar Knauff,1.0625,0.75,0.53125,0.3125,0.21875,0.4375,0.96875,27.34375,0.53125,0.84375,0.09375,0.75,0.53125,1.59375,0.78125,0.0
Faride Alidou,0.875,0.5,0.375,0.5,0.0,0.375,0.75,22.9125,0.375,0.0,0.0,0.0,0.125,1.0,0.0,0.0
Kristijan Jakić,1.5,0.9,0.6,0.725,0.175,0.775,2.225,32.472500000000004,1.45,1.45,0.25,1.2,0.675,2.175,1.325,0.05
Sebastian Rode,1.6804123711340206,0.979381443298969,0.7628865979381443,0.7216494845360825,0.1958762886597938,0.5876288659793815,1.7628865979381445,24.33814432989691,1.175257731958763,1.0,0.1030927835051546,0.8969072164948454,1.2164948453608246,2.8969072164948453,0.6288659793814433,0.0
Djibril Sow,1.83495145631068,1.058252427184466,0.7766990291262136,0.8155339805825242,0.2427184466019417,0.6116504854368932,1.5728155339805825,32.23106796116505,0.9611650485436892,0.8543689320388349,0.203883495145631,0.6504854368932039,1.4368932038834952,3.271844660194174,0.5728155339805825,0.0097087378640776
Christopher Lenz,2.324675324675325,1.324675324675325,1.3506493506493509,0.7922077922077922,0.1818181818181818,1.025974025974026,2.0,38.7974025974026,0.974025974025974,1.2467532467532467,0.2597402597402597,0.987012987012987,1.2207792207792207,3.5454545454545454,1.922077922077922,0.0
Jesper Lindstrøm,0.8604651162790697,0.3953488372093023,0.3023255813953488,0.3255813953488372,0.2325581395348837,0.3255813953488372,1.0,17.634883720930233,0.6744186046511628,0.9302325581395348,0.0,0.9302325581395348,0.6976744186046512,1.558139534883721,0.3953488372093023,0.0232558139534883
Mario Götze,1.3544303797468351,1.0126582278481011,0.3924050632911392,0.6455696202531646,0.3164556962025316,0.3544303797468354,1.1898734177215189,15.444303797468354,0.8354430379746836,0.5316455696202531,0.0126582278481012,0.5189873417721519,0.3291139240506329,1.6835443037974684,0.240506329113924,0.0126582278481012
Rafael Borré,0.8222222222222222,0.6,0.1111111111111111,0.3555555555555555,0.3555555555555555,0.1555555555555555,0.7777777777777778,8.88888888888889,0.6222222222222222,0.6222222222222222,0.1111111111111111,0.5111111111111111,0.1555555555555555,0.9777777777777776,0.2888888888888888,0.0
Emmanuel Torres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriele Marchegiani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliva Rutjens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eugenio Lamanna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ognjen Stijepović,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Sparandeo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Cheick Keita,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,33.333333333333336,0.6666666666666666,1.6666666666666667,0.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.0
Giovanni Volpicelli,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mattia Vitale,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,2.5,0.5,0.0
Simone Pontisso,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Antonio Santurro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Deian Boldor,3.0,2.0,3.0,0.0,0.0,2.0,3.0,66.7,1.0,5.0,2.0,3.0,3.0,6.0,11.0,0.0
Cheick Diabaté,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0909090909090909,0.2727272727272727,9.090909090909092,0.1818181818181818,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0909090909090909,0.5454545454545454,0.0
Han Kwang-song,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,0.0,0.1428571428571428,0.0,0.0
Bacary Sagna,0.6923076923076923,0.5384615384615384,0.3846153846153846,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.5384615384615384,3.8461538461538463,0.4615384615384615,0.6923076923076923,0.1538461538461538,0.5384615384615384,1.5384615384615383,2.230769230769231,2.1538461538461537,0.0
Lisandro López,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0
Felipe Avenatti,0.5454545454545454,0.3636363636363636,0.0909090909090909,0.4545454545454545,0.0,0.0909090909090909,0.1818181818181818,4.545454545454546,0.0909090909090909,0.6363636363636364,0.0909090909090909,0.5454545454545454,0.0909090909090909,0.6363636363636364,0.5454545454545454,0.0
Leandro Castán,1.7142857142857142,1.0714285714285714,1.1428571428571428,0.5714285714285714,0.0,1.0714285714285714,1.4285714285714286,63.09285714285714,0.3571428571428571,1.1428571428571428,0.7142857142857143,0.4285714285714285,1.6428571428571428,3.357142857142857,3.4285714285714284,0.0714285714285714
Jagoš Vuković,0.3333333333333333,0.2666666666666666,0.2,0.0666666666666666,0.0666666666666666,0.2,0.4,16.666666666666668,0.2,1.2666666666666666,0.9333333333333332,0.3333333333333333,1.3333333333333333,1.6666666666666667,7.533333333333333,0.0
Boukary Dramé,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.8,0.0
Gian Filippo Felicioli,2.1666666666666665,1.3333333333333333,0.8333333333333334,0.8333333333333334,0.5,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.8333333333333334,3.0,1.0,0.0
Giuseppe Rossi,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0
Simone Calvano,0.8666666666666667,0.8,0.2666666666666666,0.6,0.0,0.2,1.0666666666666669,16.666666666666668,0.8666666666666667,0.6666666666666666,0.2666666666666666,0.4,1.0,1.8666666666666667,0.9333333333333332,0.0666666666666666
Franco Zuculini,1.0,0.7272727272727273,0.4545454545454545,0.4545454545454545,0.0909090909090909,0.4545454545454545,1.2727272727272727,17.427272727272726,0.8181818181818182,0.3636363636363636,0.0,0.3636363636363636,0.4545454545454545,1.4545454545454546,0.5454545454545454,0.0909090909090909
Benedikt Höwedes,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,3.0,3.333333333333333,0.3333333333333333
Gianluca Gaudino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
Nicolás Burdisso,0.8333333333333334,0.4583333333333333,0.5416666666666666,0.2916666666666667,0.0,0.2916666666666667,0.4583333333333333,21.52916666666667,0.1666666666666666,0.9583333333333334,0.5833333333333334,0.375,1.25,2.083333333333333,5.166666666666667,0.125
Nicholas Pierini,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
Cesar Falletti,0.8461538461538461,0.5384615384615384,0.3076923076923077,0.4615384615384615,0.0769230769230769,0.3076923076923077,0.6153846153846154,20.515384615384612,0.3076923076923077,0.7692307692307693,0.0,0.7692307692307693,0.0,0.8461538461538461,0.3846153846153846,0.0
Aristóteles Romero,1.8333333333333333,1.1666666666666667,1.1666666666666667,0.6666666666666666,0.0,0.5,0.8333333333333334,50.0,0.3333333333333333,0.5,0.0,0.5,0.8333333333333334,2.6666666666666665,0.0,0.0
Luca Crosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Simone Lo Faso,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0
Mamadou Kanouté,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0
Alberto Brignoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1538461538461535,0.2307692307692307
Bright Gyamfi,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,11.11111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.7777777777777778,1.0,0.8888888888888888,0.0
Gregory van der Wiel,1.0,0.6,0.8,0.2,0.0,0.6,1.0,33.34,0.4,0.2,0.0,0.2,2.0,3.0,2.4,0.0
Silvan Widmer,1.7,0.9571428571428572,1.0,0.5714285714285714,0.1285714285714285,1.0,1.6571428571428573,43.29857142857142,0.6571428571428571,1.1285714285714286,0.3571428571428571,0.7714285714285715,1.2714285714285714,2.9714285714285715,1.8428571428571427,0.0285714285714285
Maurício,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefan Simić,1.4444444444444444,0.8888888888888888,1.2222222222222223,0.2222222222222222,0.0,1.1111111111111112,1.2222222222222223,53.333333333333336,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.1111111111111112,2.555555555555556,4.888888888888889,0.0
Francesco Migliore,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.1666666666666666,0.0,0.3333333333333333,1.0,33.333333333333336,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.5,1.3333333333333333,1.5,0.1666666666666666
Davide Di Gennaro,0.5,0.0,0.5,0.0,0.0,0.5,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Lee Seung-woo,0.2142857142857142,0.1428571428571428,0.0,0.0714285714285714,0.1428571428571428,0.0,0.4285714285714285,0.0,0.4285714285714285,0.0714285714285714,0.0,0.0714285714285714,0.1428571428571428,0.3571428571428571,0.0,0.0
Senna Miangue,0.6363636363636364,0.4545454545454545,0.3636363636363636,0.1818181818181818,0.0909090909090909,0.2727272727272727,0.6363636363636364,18.181818181818183,0.3636363636363636,0.7272727272727273,0.0909090909090909,0.6363636363636364,0.6363636363636364,1.2727272727272727,3.1818181818181817,0.0
Albano Bizzarri,0.0625,0.0625,0.0625,0.0,0.0,0.0625,0.0625,6.25,0.0,0.0,0.0,0.0,0.03125,0.09375,0.375,0.125
Davide Biondini,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0,0.1428571428571428,0.2857142857142857,7.142857142857143,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.4285714285714285,1.0,0.1428571428571428,0.0
Niccolò Giannetti,0.625,0.5,0.25,0.375,0.0,0.25,0.75,18.75,0.5,0.125,0.0,0.125,0.125,0.75,0.375,0.0
Luca Vido,1.25,1.25,0.5,0.75,0.0,0.25,0.25,25.0,0.0,0.25,0.0,0.25,0.0,1.25,0.0,0.0
Enrico Bearzotti,0.5,0.3333333333333333,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,8.333333333333334,0.5,0.5,0.1666666666666666,0.3333333333333333,0.6666666666666666,1.1666666666666667,3.0,0.0
Antonio Caracciolo,1.5757575757575757,1.0303030303030305,1.2424242424242424,0.2424242424242424,0.0909090909090909,0.5151515151515151,0.9090909090909092,36.61515151515152,0.3939393939393939,1.9393939393939397,1.3333333333333333,0.6060606060606061,1.181818181818182,2.757575757575758,6.151515151515151,0.0
Petar Brlek,1.8,1.4,0.8,1.0,0.0,0.6,1.4,26.660000000000004,0.8,0.0,0.0,0.0,0.2,2.0,0.6,0.0
Isaac Cofie,1.0833333333333333,0.8333333333333334,0.25,0.75,0.0833333333333333,0.5833333333333334,1.25,27.775,0.6666666666666666,0.75,0.25,0.5,0.8333333333333334,1.9166666666666667,0.5833333333333334,0.0
Samuel Bastien,0.8095238095238095,0.6190476190476191,0.3333333333333333,0.3809523809523809,0.0952380952380952,0.3333333333333333,1.0952380952380951,23.80952380952381,0.7619047619047619,1.0952380952380951,0.0952380952380952,1.0,0.8571428571428571,1.6666666666666667,1.1904761904761905,0.0
Cristiano Lombardi,1.4705882352941178,1.1176470588235294,0.9411764705882352,0.4117647058823529,0.1176470588235294,0.3529411764705882,1.588235294117647,14.076470588235296,1.2352941176470589,0.7058823529411765,0.1176470588235294,0.5882352941176471,0.7647058823529411,2.235294117647059,1.2941176470588236,0.0
Samuel Armenteros,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0
